,Landmark,Latitude,Longitude,categories,delivery.id,delivery.provider.icon.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.name,delivery.url,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id
19,Dyckman House,40.8603115,-73.9229580251022,Candy Store,,,,,,,False,52be2a65498ea7ea575a446f,,US,New York,United States,,222,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.861522299796526, 'lng': -73.92506042088004}]",40.861522299796526,-73.92506042088004,,,NY,Dykman Candy & Tobacco,v-1543773008,
20,Dyckman House,40.8603115,-73.9229580251022,Fast Food Restaurant,,,,,,,False,4bce92e6937ca593acd3ae92,Nagle,US,New York,United States,btw Dyckman & Thayer,219,"['Nagle (btw Dyckman & Thayer)', 'New York, NY 10040', 'United States']","[{'label': 'display', 'lat': 40.86143954579586, 'lng': -73.92509190864595}]",40.86143954579586,-73.92509190864595,,10040,NY,Kennedy Fried Chicken - Nagle,v-1543773008,
21,Dyckman House,40.8603115,-73.9229580251022,Restaurant,,,,,,,False,4c751133d8948cfa838e66da,132 Nagle Ave,US,New York,United States,,215,"['132 Nagle Ave', 'New York, NY 10040', 'United States']","[{'label': 'display', 'lat': 40.861648, 'lng': -73.924809}]",40.861648,-73.924809,,10040,NY,Herbal Life,v-1543773008,
22,Dyckman House,40.8603115,-73.9229580251022,Other Great Outdoors,,,,,,,False,4e9b32bad22d8be5896268f8,Dyckman St,US,New York,United States,Fort George Hill,297,"['Dyckman St (Fort George Hill)', 'New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.85828580282622, 'lng': -73.92526135114461}]",40.85828580282622,-73.92526135114461,,10034,NY,Highbridge Mountain Bike Course,v-1543773008,
23,Dyckman House,40.8603115,-73.9229580251022,Salon / Barbershop,,,,,,,False,59d1298d8a6f171bfe0e4d4f,3775 10th Ave,US,New York,United States,,224,"['3775 10th Ave', 'New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.861567, 'lng': -73.920867}]",40.861567,-73.920867,,10034,NY,Luxe Dolls,v-1543773008,
24,Dyckman House,40.8603115,-73.9229580251022,School,,,,,,,False,4bae19b7f964a5201b843be3,3703 10th Ave,US,New York,United States,,139,"['3703 10th Ave', 'New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.85913740764341, 'lng': -73.92237367623007}]",40.85913740764341,-73.92237367623007,,10034,NY,P.S. 5 Ellen Lurie School,v-1543773008,
25,Dyckman House,40.8603115,-73.9229580251022,Athletics & Sports,,,,,,,False,4fca1273e4b00e6846199c32,,US,New York,United States,,162,"['New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.85885827685571, 'lng': -73.92278702397915}]",40.85885827685571,-73.92278702397915,,10034,NY,Manhattan Boathouse,v-1543773008,
26,Dyckman House,40.8603115,-73.9229580251022,Convenience Store,,,,,,,False,4e2da7e645dd3272c8298d3e,101 Dykman Street,US,New York,United States,Dykman and Nagel,221,"['101 Dykman Street (Dykman and Nagel)', 'New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.86177495550156, 'lng': -73.92473893202437}]",40.86177495550156,-73.92473893202437,,10034,NY,Food Plaza,v-1543773008,
27,Dyckman House,40.8603115,-73.9229580251022,School,,,,,,,False,4b61aeeff964a5200c1d2ae3,,US,,United States,,102,"['New York', 'United States']","[{'label': 'display', 'lat': 40.859404255752224, 'lng': -73.92278702397915}]",40.859404255752224,-73.92278702397915,,,New York,PS 5,v-1543773008,
28,Dyckman House,40.8603115,-73.9229580251022,,,,,,,,False,4ddaa27cae60680f1552b1c4,3725 10th Ave,US,New York,United States,,76,"['3725 10th Ave', 'New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.859662157133876, 'lng': -73.92266646430983}]",40.859662157133876,-73.92266646430983,,10034,NY,SCC,v-1543773008,
29,Dyckman House,40.8603115,-73.9229580251022,,,,,,,,False,4c56b0ca6201e21e0bc47e6d,202 and Tenth ave,US,New York,United States,,219,"['202 and Tenth ave', 'New York, NY 10034', 'United States']","[{'label': 'display', 'lat': 40.86207, 'lng': -73.92178}]",40.86207,-73.92178,,10034,NY,Gutty,v-1543773008,
0,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Museum,,,,,,,False,4b37a3c9f964a5207e4325e3,12 Eldridge St,US,New York,United States,at Canal St,3,"['12 Eldridge St (at Canal St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.714724, 'lng': -73.993497}]",40.714724,-73.993497,,10002,NY,Museum at Eldridge Street,v-1543773009,
1,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Synagogue,,,,,,,False,53cbe3c1498e298a2467905f,12 Eldridge St,US,New York,United States,,13,"['12 Eldridge St', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.7146934941813, 'lng': -73.99361719152854}]",40.7146934941813,-73.99361719152854,,10002,NY,Eldridge Street Synagogue,v-1543773009,
2,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Travel & Transport,,,,,,,False,4e69679dc65b5bef27f302df,,US,,United States,,15,"['New York', 'United States']","[{'label': 'display', 'lat': 40.714592, 'lng': -73.993411}]",40.714592,-73.993411,,,New York,NYC Taxi 9V71,v-1543773009,
3,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Farmers Market,,,,,,,False,4e58275914954ed28335b8ca,,US,,United States,,89,"['New York', 'United States']","[{'label': 'display', 'lat': 40.714133078223014, 'lng': -73.99417959590507}]",40.714133078223014,-73.99417959590507,,,New York,Forsyth Street Market,v-1543773009,
4,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Chinese Restaurant,,,,,,,False,4fb17687e4b02fcbfc7aa2d7,9 Eldridge St,US,New York,United States,,27,"['9 Eldridge St', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71467294716039, 'lng': -73.99378361748528}]",40.71467294716039,-73.99378361748528,,10002,NY,Yi Zhang Fishball,v-1543773009,
5,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Neighborhood,,,,,,,False,4b40cf3df964a5206bbb25e3,,US,New York,United States,,332,"['New York, NY 10013', 'United States']","[{'label': 'display', 'lat': 40.71668818761883, 'lng': -73.99643898010254}]",40.71668818761883,-73.99643898010254,,10013,NY,Chinatown,v-1543773009,
6,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Malay Restaurant,1027849,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/kopitiam-151-e-broadway-new-york/1027849?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=1027849,False,5b33b3c74a7aae002cb0611d,151 E Broadway,US,New York,United States,btw Rutgers & Pike St,234,"['151 E Broadway (btw Rutgers & Pike St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71397394589247, 'lng': -73.9908676845466}]",40.71397394589247,-73.9908676845466,,10002,NY,Kopitiam,v-1543773009,
7,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Noodle House,517618,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/my-noodle-station-19-eldridge-st-ste-b-new-york/517618?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=517618,False,593842437564f73c3e8f1ab4,19B Eldridge St,US,New York,United States,,26,"['19B Eldridge St', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71495, 'lng': -73.993565}]",40.71495,-73.993565,,10002,NY,My Noodle Station,v-1543773009,
8,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Chinese Restaurant,,,,,,,False,4bc34a294cdfc9b6a01a9721,6 Allen St,US,New York,United States,Canal St,66,"['6 Allen St (Canal St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.714694991263045, 'lng': -73.99267202150516}]",40.714694991263045,-73.99267202150516,,10002,NY,Happy Cafe,v-1543773009,
9,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Noodle House,,,,,,,False,49e8ee2ef964a520af651fe3,26 Eldridge St,US,New York,United States,at Canal St,52,"['26 Eldridge St (at Canal St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71519757566773, 'lng': -73.99351118851398}]",40.71519757566773,-73.99351118851398,,10002,NY,Super Taste (百味蘭州拉面),v-1543773009,
10,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Cantonese Restaurant,,,,,,,False,547622dd498eaea3be8a559f,92 E Broadway,US,New York,United States,,98,"['92 E Broadway', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71385235014096, 'lng': -73.99364012973133}]",40.71385235014096,-73.99364012973133,,10002,NY,Kings Kitchen 金煌煲煲好,v-1543773009,
11,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Dim Sum Restaurant,,,,,,,False,4a479af0f964a520dda91fe3,88 E Broadway,US,New York,United States,btwn Forsyth & Market St,113,"['88 E Broadway (btwn Forsyth & Market St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71391929696622, 'lng': -73.99427629912611}]",40.71391929696622,-73.99427629912611,,10002,NY,88 Palace,v-1543773009,
12,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Bakery,,,,,,,False,4c9ba58dceef236aa27f054c,9 Eldridge St Frnt 101,US,New York,United States,,35,"['9 Eldridge St Frnt 101', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.714563893966144, 'lng': -73.99381632876393}]",40.714563893966144,-73.99381632876393,,10002,NY,Ka Wah Bakery Corporation,v-1543773009,
13,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Chinese Restaurant,,,,,,,False,4f442dcbe4b025d842fdd5e4,13 Eldridge St,US,New York,United States,at Canal St.,19,"['13 Eldridge St (at Canal St.)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.714751650437115, 'lng': -73.99369179628563}]",40.714751650437115,-73.99369179628563,,10002,NY,Tangxia Wang Fu Zhou Cuisine,v-1543773009,
14,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Bakery,,,,,,,False,4b9bd959f964a520da2c36e3,83 Canal St,US,New York,United States,Eldridge,67,"['83 Canal St (Eldridge)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.715335203663216, 'lng': -73.99336450629075}]",40.715335203663216,-73.99336450629075,,10002,NY,Wong Wah Bakery,v-1543773009,
15,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Salon / Barbershop,,,,,,,False,5ad4e6fbc666664e61c3364a,,US,New York,United States,,38,"['New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71507, 'lng': -73.99336}]",40.71507,-73.99336,,10002,NY,Hair Salon,v-1543773009,
16,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Fire Station,,,,,,,False,4fdb8a9b7e27bf02d3864875,75 Canal St,US,New York,United States,btwn Hester & Canal St,82,"['75 Canal St (btwn Hester & Canal St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.7152823155212, 'lng': -73.99280935780563}]",40.7152823155212,-73.99280935780563,,10002,NY,FDNY Engine 9/Ladder 6 (Chinatown Dragon Fighters),v-1543773009,
17,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Hotel,,,,,,,False,5055ea1bebcaf3cb65e23a09,5 Allen St,US,New York,United States,btwn Canal & Division St,62,"['5 Allen St (btwn Canal & Division St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71462962703302, 'lng': -73.9927289917489}]",40.71462962703302,-73.9927289917489,,10002,NY,Howard Johnson Soho,v-1543773009,
18,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Vietnamese Restaurant,,,,,,,False,598f77712955134db1819a8b,11 Allen St,US,New York,United States,,33,"['11 Allen St', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.714635, 'lng': -73.99309}]",40.714635,-73.99309,,10002,NY,Saigon V-Bread Cafe LLC,v-1543773009,
19,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Bubble Tea Shop,,,,,,,False,524f436611d257e5c4b67258,79 Division St,US,New York,United States,at Forsyth St,67,"['79 Division St (at Forsyth St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.7141794612633, 'lng': -73.99381041526794}]",40.7141794612633,-73.99381041526794,,10002,NY,Coco Fresh Tea & Juice,v-1543773009,
20,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Chinese Restaurant,,,,,,,False,59b3113a06fb6043c3fa17d4,27 Eldridge St,US,New York,United States,,46,"['27 Eldridge St', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.715133, 'lng': -73.993614}]",40.715133,-73.993614,,10002,NY,Hong Man,v-1543773009,
21,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Buddhist Temple,,,,,,,False,56c0a0c5cd10ca8b7c6a2396,18 Allen St,US,New York,United States,Canal Street,60,"['18 Allen St (Canal Street)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71502831025563, 'lng': -73.9928596646591}]",40.71502831025563,-73.9928596646591,,10002,NY,Cheng Chio Buddhist Temple,v-1543773009,
22,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Laundry Service,,,,,,,False,5a6ce2e128374e56b2b7ee92,,US,New York,United States,,82,"['New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.715393, 'lng': -73.993021}]",40.715393,-73.993021,,10002,NY,Min 81 Laundromat,v-1543773009,
23,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Coffee Shop,,,,,,,False,4f4bb33de4b007d3921c289c,"3 Eldridge St, New York, NY 10002",US,New York,United States,,44,"['3 Eldridge St, New York, NY 10002', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71445297867774, 'lng': -73.99384674453454}]",40.71445297867774,-73.99384674453454,,10002,NY,388 Cafe & Deli 大同樂,v-1543773009,
24,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Bus Stop,,,,,,,False,4f64e04ce4b087553d4a1e3e,Allen St,US,,United States,btwn Canal & Division St,73,"['Allen St (btwn Canal & Division St)', 'NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71488909847326, 'lng': -73.99261863275491}]",40.71488909847326,-73.99261863275491,,10002,New York,MTA Bus - Allen St & Canal St (M15),v-1543773009,
25,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Noodle House,,,,,,,False,4a960366f964a520d12520e3,27 Eldridge St,US,New York,United States,btwn Canal & Division St,48,"['27 Eldridge St (btwn Canal & Division St)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71515875780516, 'lng': -73.99355310791526}]",40.71515875780516,-73.99355310791526,Chinatown,10002,NY,Sheng Wang,v-1543773009,
26,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Chinese Restaurant,,,,,,,False,4cba18bf035d236a3b46d84e,103 E Broadway,US,New York,United States,at Pike,95,"['103 E Broadway (at Pike)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71388902330584, 'lng': -73.99324564077698}]",40.71388902330584,-73.99324564077698,,10002,NY,New Wong Restaurant,v-1543773009,
27,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Fujian Restaurant,,,,,,,False,5564b58f498e4406c070409a,13 Eldridge St,US,New York,United States,,32,"['13 Eldridge St', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.71445617850455, 'lng': -73.99358275855394}]",40.71445617850455,-73.99358275855394,,10002,NY,Zheng Xing Fu Zhou Cuisine,v-1543773009,
28,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Bubble Tea Shop,,,,,,,False,5b63a404bfc6d0002cb5b86b,90 Canal St,US,New York,United States,btwn Forsyth & Eldridge Sts,96,"['90 Canal St (btwn Forsyth & Eldridge Sts)', 'New York, NY 10002', 'United States']","[{'label': 'display', 'lat': 40.715549, 'lng': -73.993845}]",40.715549,-73.993845,,10002,NY,Möge Tea 愿茶,v-1543773009,
29,Eldridge Street Synagogue,40.71472915,-73.9934609936099,Bus Station,,,,,,,False,4e3f500d1f6e844231feacd7,,US,,United States,,98,"['New York', 'United States']","[{'label': 'display', 'lat': 40.714038728881064, 'lng': -73.99273976911165}]",40.714038728881064,-73.99273976911165,,,New York,China Town Bus,v-1543773009,
0,Empire State Building,40.7484284,-73.9856546198733,Scenic Lookout,,,,,,,False,4bcca12bb6c49c7422169491,350 5th Ave,US,New York,United States,btwn 33rd & 34th St,3,"['350 5th Ave (btwn 33rd & 34th St)', 'New York, NY 10118', 'United States']","[{'label': 'display', 'lat': 40.7484371376004, 'lng': -73.98561135861114}]",40.7484371376004,-73.98561135861114,,10118,NY,Empire State Building 86th Floor Observation Deck,v-1543773011,64514350
1,Empire State Building,40.7484284,-73.9856546198733,Building,,,,,,,False,43695300f964a5208c291fe3,350 5th Ave,US,New York,United States,btwn 33rd & 34th St,40,"['350 5th Ave (btwn 33rd & 34th St)', 'New York, NY 10118', 'United States']",,40.748793540011995,-73.98561135861114,"Midtown Manhattan, New York, NY",10118,NY,Empire State Building,v-1543773011,64514349
2,Empire State Building,40.7484284,-73.9856546198733,Business Center,,,,,,,False,5ac6127add70c52ec37235a8,,US,New York,United States,,3,"['New York, NY 10118', 'United States']","[{'label': 'display', 'lat': 40.748394614211435, 'lng': -73.98566182103924}]",40.748394614211435,-73.98566182103924,,10118,NY,"Nexstar Digital, Llc",v-1543773011,
3,Empire State Building,40.7484284,-73.9856546198733,Scenic Lookout,,,,,,,False,50b6ed46e4b0a40f1ec2ab32,350 5th Ave,US,New York,United States,btwn 33rd & 34th St,4,"['350 5th Ave (btwn 33rd & 34th St)', 'New York, NY 10118', 'United States']","[{'label': 'display', 'lat': 40.748464523271515, 'lng': -73.98565349535549}]",40.748464523271515,-73.98565349535549,,10118,NY,Empire State Building 102nd Floor Observatory,v-1543773011,64458943
4,Empire State Building,40.7484284,-73.9856546198733,Language School,,,,,,,False,4d8cc7ed12d52c0f985c5434,350 5th Ave Ste 6308,US,New York,United States,,19,"['350 5th Ave Ste 6308', 'New York, NY 10118', 'United States']","[{'label': 'display', 'lat': 40.74830875964988, 'lng': -73.98582262081166}]",40.74830875964988,-73.98582262081166,,10118,NY,Kaplan International English,v-1543773011,
5,Empire State Building,40.7484284,-73.9856546198733,Coffee Shop,,,,,,,False,4c098316ed25952148fa1256,350 Fifth Ave,US,New York,United States,at Empire State Building,21,"['350 Fifth Ave (at Empire State Building)', 'New York, NY 10001', 'United States']","[{'label': 'display', 'lat': 40.748234, 'lng': -73.98563}]",40.748234,-73.98563,Midtown,10001,NY,Starbucks,v-1543773011,
6,Empire State Building,40.7484284,-73.9856546198733,Scenic Lookout,,,,,,,False,542dbda4498e6631c0c0de7c,,US,New York,United States,,115,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.74739923607133, 'lng': -73.98585239931649}]",40.74739923607133,-73.98585239931649,,,NY,New-York,v-1543773011,
7,Empire State Building,40.7484284,-73.9856546198733,Mobile Phone Shop,,,,,,,False,4aa42f58f964a520b94520e3,16 West 34Th Street,US,New York,United States,,55,"['16 West 34Th Street', 'New York, NY 10118', 'United States']","[{'label': 'display', 'lat': 40.74887952701961, 'lng': -73.98592780078218}]",40.74887952701961,-73.98592780078218,,10118,NY,AT&T,v-1543773011,
