,Landmark,Latitude,Longitude,categories,id,location.cc,location.city,location.country,location.distance,location.formattedAddress,location.lat,location.lng,location.state,name
29,Schomburg Center for Research in Black Culture,40.8146476,-73.9409873901653,Hospital,57b7433e498e78978b942c49,US,New York,United States,63,"['530 West 135th (Lenox)', 'New York, NY 10037', 'United States']",40.814272,-73.940426,NY,Harlem Hospital
0,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Women's Store,5222780b498ea00641708fd5,US,New York,United States,2,"['59 Greene St (Spring & Broome)', 'New York, NY 10012', 'United States']",40.7230377210983,-74.00112917093159,NY,HALSTON HERITAGE Soho
1,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Furniture / Home Store,5906570335811b1afac82d06,US,New York,United States,44,"['68 Greene St', 'New York, NY 10012', 'United States']",40.723032078263046,-74.00058841212982,NY,Interior Define
2,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Neighborhood,4c374bf80a71c9b6f2893ec9,US,New York,United States,129,"['New York, NY 10012', 'United States']",40.72352180588173,-73.99970025330194,NY,SoHo
3,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Juice Bar,59287470ee71203352bd1df8,US,New York,United States,43,"['470 Broome St (Greene St)', 'New York, NY 10012', 'United States']",40.72270659256554,-74.00133495700436,NY,DrSMOOD
4,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Shoe Store,5b3f975defa82a002ce38eb2,US,New York,United States,12,"['63 Greene St (Broome St)', 'New York, NY 10012', 'United States']",40.72314152291412,-74.00120794773102,NY,Hermès Shoe Salon Pop-Up
5,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Salon / Barbershop,4c000585daf9c9b64220fbef,US,New York,United States,23,"['67 Greene St (prince & Spring St.)', 'New York, NY 10012', 'United States']",40.723239959158974,-74.00097263863692,NY,Alibi NYC Salon
6,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Building,4d402265915a37044e25127f,US,New York,United States,14,"['62 Greene St', 'New York, NY 10012', 'United States']",40.722942,-74.001037,NY,62 Greene St
7,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Building,4fe66c9de4b0fa7dcd560a27,US,New York,United States,25,"['63 Greene St', 'New York, NY 10012', 'United States']",40.72321274483831,-74.00133002195255,NY,63 Greene Street
8,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Clothing Store,5bbff84c898bdc002b2e3138,US,New York,United States,20,"['67 Greene St', 'New York, NY 10012', 'United States']",40.72324,-74.001098,NY,The Arrivals Pop-Up
9,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Art Gallery,5b81b49395d986002cd099e9,US,New York,United States,22,"['66 Greene St', 'New York, NY 10012', 'United States']",40.723049,-74.000848,NY,C. J. Yao Art Gallery
10,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Office,558b37e5498eab62471cb718,US,New York,United States,207,"['350 W Broadway (Grand St And West Broadway)', 'New York, NY 10013', 'United States']",40.72286515669319,-74.00355658486964,NY,Amazon Loft
11,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Women's Store,5bc20ec9a30619002c74f2e9,US,New York,United States,257,"['65 Greene St', 'New York, NY 10012', 'United States']",40.724913,-74.002938,NY,Universal Standard
12,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Office,5424381d498ef6da9b470ac5,US,New York,United States,31,"['New York, NY', 'United States']",40.72286589737985,-74.00083650192389,NY,NJOY
13,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Furniture / Home Store,4b23e86cf964a5209a5c24e3,US,New York,United States,20,"['60 Greene St', 'New York, NY 10012', 'United States']",40.7228802096311,-74.0010427005626,NY,Molteni & C.
14,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Sporting Goods Shop,549dabec498eb47afce47921,US,New York,United States,48,"['72 Greene St', 'New York, NY 10012', 'United States']",40.72333962437193,-74.00068110972599,NY,Patagonia
15,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Salon / Barbershop,52cc702a498e2ccf6957ea72,US,New York,United States,19,"['65 Greene St Apt 2 (Spring And Broome)', 'New York, NY 10012', 'United States']",40.72320067463066,-74.00098765975305,NY,SUITE CAROLINE
16,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Design Studio,5225eab511d2e17955a4a9b5,US,New York,United States,20,"['65 Greene St Apt 4 (Spring and Broome Sts)', 'New York, NY 10012', 'United States']",40.723230096870665,-74.0010449264226,NY,Made by Many
17,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Art Gallery,59a5f6cb0d173f41cec1b9a7,US,New York,United States,8,"['63 Greene St (Spring & Broome)', 'New York, NY 10012', 'United States']",40.723057,-74.001011,NY,The Kenun Cloud
18,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Office,599cc4d6bb8d365d3822eef1,US,New York,United States,17,"['65 Greene St Apt 4', 'New York, NY 10012', 'United States']",40.723209,-74.00107,NY,Carbon Five
19,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Men's Store,4df167c8d22d8c5470d5058c,US,New York,United States,98,"['453 Broome St (at Mercer St.)', 'New York, NY 10013', 'United States']",40.72217290184468,-74.00111138820648,NY,SuitSupply
20,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Boutique,5414a313498e3d2a9d4d9b85,US,New York,United States,80,"['67 Wooster St', 'New York, NY 10012', 'United States']",40.723443922550025,-74.00192169433411,NY,Celine
21,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Ski Shop,58265908cb545734540bc20d,US,New York,United States,35,"['69 Greene St', 'New York, NY 10012', 'United States']",40.72330662400764,-74.00084932812477,NY,Burton
22,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Shoe Store,4b78414bf964a520ebbf2ee3,US,New York,United States,84,"['79 Mercer Street', 'New York, NY 10012', 'United States']",40.722806687039714,-74.0001626638615,NY,UGG
23,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Boutique,52e57cae11d20b0560517508,US,New York,United States,72,"['New York, NY', 'United States']",40.722971983650716,-74.00025690119642,NY,boglioli USA
24,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Office,59b29fc158002c759b4a2d05,US,New York,United States,22,"['45 W 27th St (6th Ave)', 'New York, NY 10001', 'United States']",40.723232,-74.00098,NY,Elastic
25,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Tech Startup,54ede7d1498e4126b9dca011,US,New York,United States,21,"['67 Greene St', 'New York, NY 10012', 'United States']",40.723203,-74.000949,NY,Karbyn
26,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Women's Store,5aeca6ff5d891b002c5b46ca,US,New York,United States,118,"['375 W Broadway (btwn Broome & Spring St)', 'New York, NY 10012', 'United States']",40.7234637,-74.00241330000001,NY,Gucci
27,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Women's Store,5257329711d24a8ef4f40da8,US,New York,United States,26,"['65 Greene St (Broome St)', 'New York, NY 10012', 'United States']",40.72325152439203,-74.00093979691887,NY,Etienne Aigner
28,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Clothing Store,5bc390183c858d002c687fe9,US,New York,United States,118,"['106 Spring St', 'New York, NY 10012', 'United States']",40.72336,-73.999769,NY,Moncler House Of Genius
29,SoHo-Cast Iron Historic District,40.7230556,-74.0011111,Building,4c84fe1e47cc224bc6ad9c9f,US,New York,United States,25,"['New York, NY 10012', 'United States']",40.72295403569618,-74.00083600876188,NY,Michael Angel Studio
0,Stonewall,40.7338007,-74.0021484,Gay Bar,3fd66200f964a520f6e61ee3,US,New York,United States,12,"['53 Christopher St (at 7th Ave)', 'New York, NY 10014', 'United States']",40.73369431021343,-74.00212123990059,NY,Stonewall Inn
1,Stonewall,40.7338007,-74.0021484,New American Restaurant,4a78c865f964a52068e61fe3,US,New York,United States,49,"['170 Waverly Pl (btwn Christopher & W 10th St)', 'New York, NY 10014', 'United States']",40.73356779034111,-74.00165319442749,NY,Joseph Leonard
2,Stonewall,40.7338007,-74.0021484,Pet Store,4dfe6dbe7d8b273aec63eee2,US,New York,United States,21,"['45 Christopher St (7th Avenue)', 'New York, NY 10014', 'United States']",40.73366198309523,-74.00197824023434,NY,Citipups
3,Stonewall,40.7338007,-74.0021484,Neighborhood,4db9f3a50437ffd207981bfa,US,New York,United States,104,"['New York, NY 10011', 'United States']",40.73318315215359,-74.00308028621689,NY,West Village
4,Stonewall,40.7338007,-74.0021484,Nail Salon,4a88aba0f964a5205a0720e3,US,New York,United States,16,"['51 Christopher St (at Waverly Place)', 'New York, NY 10014', 'United States']",40.73365428874572,-74.00213913188536,NY,QQ Nail & Spa
5,Stonewall,40.7338007,-74.0021484,Liquor Store,4e358f50d22d86185a6d4167,US,New York,United States,14,"['Christopher (West 4th)', 'New York, NY 10014', 'United States']",40.733714,-74.002018,NY,Village Liquors
6,Stonewall,40.7338007,-74.0021484,Lingerie Store,4f244797e4b0b2f98f491227,US,New York,United States,26,"['45 Christopher St', 'New York, NY 10014', 'United States']",40.7336722991452,-74.00188092652859,NY,Laina Jane
7,Stonewall,40.7338007,-74.0021484,Park,4a6b3073f964a52023ce1fe3,US,New York,United States,35,"['btwn Christopher St & Grove St (at 7th Ave)', 'New York, NY 10014', 'United States']",40.73355638563674,-74.00241506684205,NY,Christopher Park
8,Stonewall,40.7338007,-74.0021484,Jazz Club,3fd66200f964a52002eb1ee3,US,New York,United States,8,"['55 Christopher St (at 7th Ave S)', 'New York, NY 10014', 'United States']",40.73377916477214,-74.0022486448288,NY,55 Bar
9,Stonewall,40.7338007,-74.0021484,Bar,41059b00f964a5207b0b1fe3,US,New York,United States,20,"['59 Christopher St (at 7th Ave S.)', 'New York, NY 10014', 'United States']",40.73373851589524,-74.00238275527954,NY,Kettle of Fish
10,Stonewall,40.7338007,-74.0021484,Real Estate Office,4dbaf9bb90a02849cbc7f0c5,US,New York,United States,16,"['55 Christopher St (7th Avenue South)', 'New York, NY 10014', 'United States']",40.73365319372911,-74.0021276853559,NY,Nest Seekers
11,Stonewall,40.7338007,-74.0021484,Tea Room,56292858498e5a271a288948,US,New York,United States,86,"['163 W 10th St (btwn 7th Ave S & Waverly Pl)', 'New York, NY 10014', 'United States']",40.734537261775436,-74.00182753801346,NY,té (Té Company)
12,Stonewall,40.7338007,-74.0021484,Historic Site,576ec4c6498e779fa600f8ea,US,New York,United States,47,"['Christopher Street (7th Ave)', 'New York, NY 10014', 'United States']",40.73353018421624,-74.0025909277502,NY,Stonewall National Monument
13,Stonewall,40.7338007,-74.0021484,Gay Bar,4d33d64b6c7c721ea10fbd56,US,New York,United States,43,"['61 Christopher St (at 7th Ave)', 'New York, NY 10014', 'United States']",40.73373058746256,-74.0026556334066,NY,The Duplex
14,Stonewall,40.7338007,-74.0021484,Mexican Restaurant,41a12c00f964a5203a1e1fe3,US,New York,United States,104,"['140 7th Ave S (between W 10th & Charles St.)', 'New York, NY 10014', 'United States']",40.7347432141288,-74.00215063964924,NY,Agave
15,Stonewall,40.7338007,-74.0021484,Metro Station,4b12a150f964a5208f8b23e3,US,New York,United States,60,"['90 7th Ave (at Christopher St)', 'New York, NY 10011', 'United States']",40.73361860156372,-74.00282263755798,NY,MTA Subway - Christopher St/Sheridan Square (1)
16,Stonewall,40.7338007,-74.0021484,Pharmacy,4a86e843f964a520900120e3,US,New York,United States,62,"['75 Christopher St (7th Ave.)', 'New York, NY 10014', 'United States']",40.7336800969167,-74.0028736736211,NY,CVS Pharmacy
17,Stonewall,40.7338007,-74.0021484,Residential Building (Apartment / Condo),5079e1d0e4b021c551afdc8a,US,New York,United States,33,"['New York, NY 10014', 'United States']",40.73350032543692,-74.00210473105979,NY,92 Grove
18,Stonewall,40.7338007,-74.0021484,French Restaurant,49958ac3f964a52084521fe3,US,New York,United States,72,"['181 W 10th St (at 7th Ave S)', 'New York, NY 10014', 'United States']",40.734379,-74.002545,NY,Bobo
19,Stonewall,40.7338007,-74.0021484,Mexican Restaurant,4b19b98df964a520d6e223e3,US,New York,United States,40,"['113 7th Ave S (at Christopher St)', 'New York, NY 10014', 'United States']",40.73394836313513,-74.00259250925978,NY,Ofrenda
20,Stonewall,40.7338007,-74.0021484,American Restaurant,4ca21faa8afca09388192116,US,New York,United States,68,"['172 Waverly Pl (at Christopher St)', 'New York, NY 10014', 'United States']",40.733919,-74.001346,NY,Jeffrey's Grocery
21,Stonewall,40.7338007,-74.0021484,Coffee Shop,4ada106af964a520ed1d21e3,US,New York,United States,95,"['72 Grove St (at 7th Ave S)', 'New York, NY 10014', 'United States']",40.73318,-74.00293,NY,Starbucks
22,Stonewall,40.7338007,-74.0021484,Bookstore,4a7cbad7f964a5205fed1fe3,US,New York,United States,94,"['154 W 10th St (at Waverly Pl)', 'New York, NY 10014', 'United States']",40.73442736120523,-74.00139223025236,NY,Three Lives & Company
23,Stonewall,40.7338007,-74.0021484,Salon / Barbershop,5a0768393d4791606a8ba39b,US,New York,United States,52,"['45 Christopher St', 'New York, NY 10014', 'United States']",40.733792,-74.001524,NY,Haar & Co Barbershop
24,Stonewall,40.7338007,-74.0021484,Dessert Shop,5890c1c02a198220085f2162,US,New York,United States,97,"['74 Christopher St (at 7th Ave S)', 'New York, NY 10014', 'United States']",40.73351866625766,-74.00324180261829,NY,Momofuku Milk Bar
25,Stonewall,40.7338007,-74.0021484,Café,597b66239b0473605267a29e,US,New York,United States,85,"['234 W 4th St (West 10th Street)', 'New York, NY 10014', 'United States']",40.73423876211176,-74.00298800466628,NY,Fairfax
26,Stonewall,40.7338007,-74.0021484,Spanish Restaurant,5aff6aaeb399f7002cf7e3cd,US,New York,United States,46,"['39 Christopher St (Waverly Place)', 'New York, NY 10014', 'United States']",40.733854,-74.001596,NY,Lamano
27,Stonewall,40.7338007,-74.0021484,American Restaurant,58894f9e326c5a4b60f524b4,US,New York,United States,57,"['183 W 10th Street (7th Ave & West 4th)', 'New York, NY 10014', 'United States']",40.73411943450029,-74.00268240699828,NY,While We Were Young
28,Stonewall,40.7338007,-74.0021484,Public Art,4da22627b521224be6ec03ee,US,Manhattan,United States,35,"['Christopher Park', 'Manhattan, NY 10014', 'United States']",40.73357084981381,-74.00244560842238,NY,Gay Liberation Monument by George Segal
29,Stonewall,40.7338007,-74.0021484,Gastropub,49b1f97af964a520dd521fe3,US,New York,United States,90,"['228 W 4th St (at 7th Ave.)', 'New York, NY 10014', 'United States']",40.73404,-74.00317,NY,Wilfie & Nell
0,The Town Hall,40.7560233,-73.9845629,Concert Hall,41f98080f964a5203a1f1fe3,US,New York,United States,9,"['123 West 43rd Street (Between 6th & 7th Ave)', 'New York, NY 10036', 'United States']",40.75595104837311,-73.98449797618893,NY,The Town Hall
1,The Town Hall,40.7560233,-73.9845629,Hotel,4a0215c6f964a5202a711fe3,US,New York,United States,118,"['145 W 44th St (at Broadway)', 'New York, NY 10036', 'United States']",40.757073,-73.9848,NY,Millennium Broadway Hotel
2,The Town Hall,40.7560233,-73.9845629,Theater,5595c0ed498e5df65ed00ff2,US,New York,United States,30,"['New York, NY', 'United States']",40.75608805608642,-73.98491173525122,NY,Beautiful: The Carole King Musical
3,The Town Hall,40.7560233,-73.9845629,High School,4e74bcde52b1c8e5191ea74d,US,,United States,9,"['123 West 43 Street', 'New York', 'United States']",40.75595977100676,-73.98449501402848,New York,Repertory Company High School At Town Hall
4,The Town Hall,40.7560233,-73.9845629,Neighborhood,4edab7350e011b46eed5778a,US,New York,United States,271,"['New York, NY 10036', 'United States']",40.757982299092795,-73.98648943400983,NY,Theater District
5,The Town Hall,40.7560233,-73.9845629,Bank,4af2f7dff964a52071e921e3,US,New York,United States,114,"['1 Bryant Park (btwn 42nd St. & 6th Ave.)', 'New York, NY 10036', 'United States']",40.755040958719775,-73.98416510802596,NY,Bank of America Tower
6,The Town Hall,40.7560233,-73.9845629,American Restaurant,596ea52ec9a51775f8ac079d,US,New York,United States,36,"['132W 43rd (6th Ave And 7th)', 'New York, NY 10036', 'United States']",40.756104102267884,-73.98497824808942,NY,Burger & Lobster
7,The Town Hall,40.7560233,-73.9845629,Theater,4c91195aae45224b5dfee497,US,New York,United States,34,"['124 W 43rd St (btwn 6th & 7th Ave)', 'New York, NY 10036', 'United States']",40.75606878911638,-73.98496284283048,NY,Stephen Sondheim Theatre
8,The Town Hall,40.7560233,-73.9845629,Burger Joint,49dceeecf964a520c05f1fe3,US,New York,United States,32,"['127 W 43rd St (btwn Broadway & 6th Ave.)', 'New York, NY 10036', 'United States']",40.756102707415664,-73.98492981296341,NY,HB Burger
9,The Town Hall,40.7560233,-73.9845629,Bar,47676e3bf964a520f14c1fe3,US,New York,United States,22,"['125 W 43rd St (6th Ave/Broadway)', 'New York, NY 10036', 'United States']",40.756055107221336,-73.98482834631682,NY,BXL Cafe
10,The Town Hall,40.7560233,-73.9845629,Bar,4c13299da1010f479b464a18,US,New York,United States,23,"['New York, NY 10036', 'United States']",40.75606948040909,-73.9848331525908,NY,Duvel
11,The Town Hall,40.7560233,-73.9845629,Office,4a71ee23f964a520e7d91fe3,US,New York,United States,159,"['1100 Avenue of the Americas (at 42nd St)', 'New York, NY 10036', 'United States']",40.75485832573526,-73.98347067431185,NY,HBO Building
12,The Town Hall,40.7560233,-73.9845629,Office,5a298d0131ac6c1b8d97a3f7,US,New York,United States,69,"['110 W 44th St', 'New York, NY 10036', 'United States']",40.756352807372224,-73.98386648883103,NY,"Take-Two Interactive Software, Inc."
13,The Town Hall,40.7560233,-73.9845629,Coffee Shop,4e0399bed1649538d96a35eb,US,New York,United States,72,"['1 Bryant Park (at W 43rd St)', 'New York, NY 10036', 'United States']",40.7556288776424,-73.98387285120268,NY,Starbucks
14,The Town Hall,40.7560233,-73.9845629,Neighborhood,4c3725790a71c9b60a3f3ec9,US,New York,United States,567,"['New York, NY 10018', 'United States']",40.75311203137201,-73.99009351840866,NY,Garment District
15,The Town Hall,40.7560233,-73.9845629,Brewery,4ad103f8f964a520f4db20e3,US,New York,United States,60,"['127 W 43rd St (btwn Broadway & 6th Ave)', 'New York, NY 10036', 'United States']",40.75630295147539,-73.98517370223999,NY,Heartland Brewery
16,The Town Hall,40.7560233,-73.9845629,Hotel,4aa833aef964a520045020e3,US,New York,United States,64,"['120 W 44th St (Btw 6th and 7th)', 'New York, NY 10036', 'United States']",40.75655941842117,-73.98426623945313,NY,Hotel MELA
17,The Town Hall,40.7560233,-73.9845629,Theater,4a020079f964a5201f711fe3,US,New York,United States,79,"['111 W 44th St (btwn 6th & 7th Ave)', 'New York, NY 10036', 'United States']",40.7565480793502,-73.98392286690733,NY,Belasco Theatre
18,The Town Hall,40.7560233,-73.9845629,Hotel,4ae5b10af964a5207fa121e3,US,New York,United States,92,"['123 W 44th St (btw 6th & 7th Ave)', 'New York, NY 10036', 'United States']",40.7567966,-73.98416089999999,NY,AKA Times Square
19,The Town Hall,40.7560233,-73.9845629,Park,3fd66200f964a520d7f11ee3,US,New York,United States,235,"['E 42nd St (btwn 5th & 6th Ave)', 'New York, NY 10018', 'United States']",40.75395491241381,-73.98398145637879,NY,Bryant Park
20,The Town Hall,40.7560233,-73.9845629,Pub,4b12f781f964a520ca9123e3,US,New York,United States,63,"['120 W 44th St (btwn Broadway & 6th Ave)', 'New York, NY 10036', 'United States']",40.756575317184804,-73.98438923361338,NY,The Long Room
21,The Town Hall,40.7560233,-73.9845629,French Restaurant,4ab271d1f964a520366b20e3,US,New York,United States,71,"['120 W 44th St (btwn Broadway & 6th Ave)', 'New York, NY 10036', 'United States']",40.75661720918293,-73.98423932549642,NY,Saju Bistro
22,The Town Hall,40.7560233,-73.9845629,French Restaurant,4b2c0753f964a520f2bf24e3,US,New York,United States,71,"['123 W 44th St (btwn 6th & 7th Ave.)', 'New York, NY 10036', 'United States']",40.75660232072593,-73.98419599583976,NY,Cafe Un Deux Trois
23,The Town Hall,40.7560233,-73.9845629,Hotel,4c5b786d7f661b8dc433461c,US,New York,United States,55,"['130 W 44th St (btwn 6th & 7th Ave.)', 'New York, NY 10036', 'United States']",40.75651831715797,-73.98460172116756,NY,"The Chatwal, a Luxury Collection Hotel"
24,The Town Hall,40.7560233,-73.9845629,American Restaurant,4c671a37f7a80f472d27a07a,US,New York,United States,66,"['132 W 44th St (btwn Broadway & 6th Ave)', 'New York, NY 10036', 'United States']",40.75661994528238,-73.98446467572164,NY,The Lambs Club
25,The Town Hall,40.7560233,-73.9845629,Business Center,586fb804ac32914c792c4b76,US,New York,United States,62,"['1133 Avenue of the Americas', 'New York, NY 10036', 'United States']",40.75615025083247,-73.98384004446676,NY,ING Financial Markets
26,The Town Hall,40.7560233,-73.9845629,Food Truck,523b2b9b11d25fa3f64e0ff3,US,New York,United States,86,"['44th St. and 6th Ave. (44 St)', 'New York, NY 10036', 'United States']",40.75618765200581,-73.98356250040155,NY,Royal Halal Cart
27,The Town Hall,40.7560233,-73.9845629,Office,4c0cfdbb7189c9281544d6b6,US,New York,United States,69,"['New York, NY 10036', 'United States']",40.7561264256414,-73.98374815002241,NY,1133 Avenue Of The Americas
28,The Town Hall,40.7560233,-73.9845629,Spa,501be1afd86cae643963e521,US,New York,United States,49,"['130 W 44th St (at The Chatwal)', 'New York, NY 10036', 'United States']",40.75646447580274,-73.98454874753958,NY,Elizabeth Arden Red Door Spa
29,The Town Hall,40.7560233,-73.9845629,Juice Bar,538d044c498eb8ab1307cd61,US,New York,United States,163,"['129 W 41st St (at Equinox Bryant Park)', 'New York, NY', 'United States']",40.754640331117024,-73.98521536250983,NY,Juice Press at Equinox Bryant Park
0,Trinity Church,40.7080539,-74.0121939519978,Cemetery,4c7026da9375a093831b0637,US,New York,United States,19,"['74 Trinity Pl (btwn Thames & Rector St)', 'New York, NY 10006', 'United States']",40.707917982031134,-74.01204926443945,NY,Alexander Hamilton's Grave
1,Trinity Church,40.7080539,-74.0121939519978,Church,4ab7a271f964a520477a20e3,US,New York,United States,26,"['75 Broadway (at Wall St)', 'New York, NY 10006', 'United States']",40.70797965872287,-74.01189448847654,NY,Trinity Church
2,Trinity Church,40.7080539,-74.0121939519978,Government Building,4bead30e415e20a11e7be5bb,US,New York,United States,26,"['74 Trinity Pl', 'New York, NY 10006', 'United States']",40.708268799993824,-74.01234207384432,NY,74 Trinity Pl
3,Trinity Church,40.7080539,-74.0121939519978,Bridge,4bed6830e3562d7f8deefef8,US,New York,United States,3,"['New York, NY 10006', 'United States']",40.708082,-74.01217,NY,Trinity Place Bridge
4,Trinity Church,40.7080539,-74.0121939519978,Neighborhood,4bc24023461576b056237d32,US,New York,United States,239,"['New York, NY 10038', 'United States']",40.706009558537616,-74.01130918295232,NY,Financial District
5,Trinity Church,40.7080539,-74.0121939519978,Metro Station,4aea2b78f964a520edb921e3,US,New York,United States,56,"['Wall St (Broadway)', 'New York, NY 10006', 'United States']",40.707710007867334,-74.01169538497925,NY,MTA Subway - Wall St (4/5)
6,Trinity Church,40.7080539,-74.0121939519978,Advertising Agency,57d96397498efdabd0952df9,US,New York,United States,8,"['New York, NY 10006', 'United States']",40.708129,-74.012199,NY,Oliver
7,Trinity Church,40.7080539,-74.0121939519978,Medical Center,4d6d89d568406ea8ff987783,US,New York,United States,17,"['2 Rector St Rm 1303', 'New York, NY 10006', 'United States']",40.707906759308614,-74.01212945455843,NY,Lifetime Physical Therapy
8,Trinity Church,40.7080539,-74.0121939519978,General College & University,4cbe27e30adda35d6d5715e3,US,New York,United States,40,"['52 Broadway', 'New York, NY 10004', 'United States']",40.7077846972284,-74.01187727363377,NY,Uft
9,Trinity Church,40.7080539,-74.0121939519978,Church,5b7455d96f0aa2002c360f99,US,New York,United States,16,"['New York, NY 10006', 'United States']",40.708198,-74.012222,NY,Chapel Of All Saints
10,Trinity Church,40.7080539,-74.0121939519978,Tunnel,4be5dfe9910020a13ea2d314,US,New York,United States,1461,"['Interstate 478', 'New York, NY', 'United States']",40.69495630955058,-74.01334762573242,NY,Brooklyn-Battery Tunnel (Hugh L. Carey Tunnel)
11,Trinity Church,40.7080539,-74.0121939519978,Cemetery,4db5b2bb81543d71da5dd719,US,New York,United States,47,"['74 Trinity Pl (btwn Thames & Rector St)', 'New York, NY 10006', 'United States']",40.708336373993255,-74.01176524522218,NY,Trinity Church Cemetery
12,Trinity Church,40.7080539,-74.0121939519978,Chiropractor,4de51a6118385df2b063d940,US,New York,United States,23,"['2 Rector St Rm 1301 (at Trinity Place)', 'New York, NY 10006', 'United States']",40.707877523460894,-74.01203816610224,NY,"Downtown Chiropractic, P. C."
13,Trinity Church,40.7080539,-74.0121939519978,Financial or Legal Service,431f7f00f964a52085271fe3,US,New York,United States,157,"['11 Wall St (btwn Broadway & Broad St)', 'New York, NY 10005', 'United States']",40.706941438950565,-74.01104092597961,NY,New York Stock Exchange
14,Trinity Church,40.7080539,-74.0121939519978,Office,4bfacc665ec320a1932a8cd3,US,New York,United States,116,"['1 Wall St (Broadway)', 'New York, NY 10005', 'United States']",40.70701230471061,-74.01211841269328,NY,One Wall Street
15,Trinity Church,40.7080539,-74.0121939519978,Food Truck,590b59609b047320f6f69a28,US,New York,United States,25,"['Trinity Church', 'New York, NY 10006', 'United States']",40.70810686276819,-74.01190596503754,NY,Thai Street Food Truck Trinity Church
16,Trinity Church,40.7080539,-74.0121939519978,Lawyer,51acd7b6498ee7f321a97881,US,New York,United States,11,"['2 Wall St Fl 8', 'New York, NY 10005', 'United States']",40.708131296961454,-74.01211254301745,NY,"Christophe Law Group, P.C."
17,Trinity Church,40.7080539,-74.0121939519978,Jewelry Store,4a983596f964a520fd2a20e3,US,New York,United States,51,"['64 Trinity Pl (Rector St.)', 'New York, NY 10006', 'United States']",40.70800437019543,-74.0128005461096,NY,Greenwich St Jewelers
18,Trinity Church,40.7080539,-74.0121939519978,Gym,4bd4e0ab29eb9c74709592e1,US,New York,United States,10,"['71 Broadway (Rector)', 'New York, NY 10006', 'United States']",40.70808373854244,-74.01207811336964,NY,71 Broadway Gym
19,Trinity Church,40.7080539,-74.0121939519978,Office,4ed64cc7b634747d77266587,US,New York,United States,29,"['111 Broadway', 'New York, NY 10006', 'United States']",40.70800297642037,-74.01185432050767,NY,Trinity Center
20,Trinity Church,40.7080539,-74.0121939519978,School,4bbe3423061fb713e0e6edce,US,New York,United States,26,"['111 Broadway', 'New York, NY 10006', 'United States']",40.7082514308806,-74.01202810836244,NY,New York City Charter School Center
21,Trinity Church,40.7080539,-74.0121939519978,Bank,4ba3924df964a520524838e3,US,New York,United States,72,"['2 Wall St (at Broadway)', 'New York, NY 10005', 'United States']",40.70776490530766,-74.01142984628677,NY,TD Bank
22,Trinity Church,40.7080539,-74.0121939519978,Cuban Restaurant,523c84fd498e6fb7fbcd0253,US,New York,United States,32,"['73 New St', 'New York, NY 10004', 'United States']",40.707767,-74.012227,NY,Sofie's
23,Trinity Church,40.7080539,-74.0121939519978,Office,4bb64dbd6edc76b04cb9301c,US,New York,United States,43,"['111 Broadway', 'New York, NY 10006', 'United States']",40.708327130824564,-74.01181930438602,NY,Trinity Building
24,Trinity Church,40.7080539,-74.0121939519978,Karaoke Bar,4f1a00a3e4b0e2eee9da65ce,US,New York,United States,21,"['71 Broadway', 'New York, NY 10006', 'United States']",40.70788418015889,-74.01207237509439,NY,Pilo hQ
25,Trinity Church,40.7080539,-74.0121939519978,Office,4ba7af63f964a52091a939e3,US,New York,United States,220,"['45 Broadway', 'New York, NY 10006', 'United States']",40.706204,-74.01313,NY,45 Broadway
26,Trinity Church,40.7080539,-74.0121939519978,Boat or Ferry,4c0a5c7e7e3fc9281168f382,US,New York,United States,749,"['10 South St (at Whitehall St)', 'New York, NY 10004', 'United States']",40.7013274065428,-74.01172807826478,NY,Battery Maritime Building
